date,sigma_ivx,ivx,sigma_gvix,gvix
2015-08-07,0.4053471903194152,40.94752284200287,0.40333783213382357,40.53742243298558
2015-08-10,0.39647513590938616,41.17033886973286,0.39813027131566986,41.34830220814171
2015-08-11,0.3953640283304449,40.63220862616555,0.3968931357429416,40.6451302842665
2015-08-12,0.38784778788534613,39.93102314188705,0.3881376217661452,39.745334353780834
2015-08-13,0.38974957936339205,40.22073196677071,0.39454913431685434,40.42559650130917
2015-08-14,0.3782939878028606,40.4309039877802,0.3847781625347199,40.7933265073406
2015-08-17,0.3918210039551644,40.10523241071578,0.39154110268807685,40.365404958521374
2015-08-18,0.4031608484538059,37.90253722940024,0.4051265017772674,37.90725567713123
2015-08-19,0.3778948568724971,37.7737126499034,0.37972620794982254,37.282369565354685
2015-08-20,0.32931098302361217,35.54319379024999,0.33062814907917726,35.422053856634015
2015-08-21,0.38989734775662854,34.610416811297476,0.3933125691838066,34.42555665856329
2015-08-24,3.6353040866424897,104.60252148579418,nan,21.176866892162156
2015-08-25,7.673365457808177,132.27632951731886,nan,42.50286560975148
2015-08-26,0.60825179829357,59.31694158077008,0.5860188309682623,57.07966236910301
2015-08-27,0.6184406731293624,59.99831205344559,0.608738340376872,59.0841879052317
2015-08-28,0.6288110238722954,60.529240928549065,0.6249284795933963,60.24360681909842
2015-08-31,0.68060501645254,63.41212688703762,0.6791191627049921,63.08142096473096
2015-09-01,0.7091258682131559,64.74684459024772,0.7117737934632186,64.44136978946737
2015-09-02,0.6301531034351326,56.21659003284029,0.646594687787398,57.43383245938733
2015-09-07,0.6885915696275047,58.59440058048011,0.6889800912328041,58.688097556294416
2015-09-08,0.5322100000574491,47.75149330320926,0.5358554816222412,48.4041334482391
2015-09-09,0.5363659040564693,45.68893010242242,0.5408805419058852,46.44787184847828
2015-09-10,0.4677914513373167,41.732487512510815,0.4713280849150536,42.454640531877025
2015-09-11,0.4505988378833894,41.360312455808106,0.4535048042982856,42.01769616433255
2015-09-14,0.4970487190211128,36.631584361899186,0.5028984152817908,37.33814053954194
2015-09-15,0.5425255205470784,45.16185240395531,0.5473047164184474,46.05102028919743
2015-09-16,0.4468233285417421,41.10883550203761,0.4512969598058046,42.40205574967897
2015-09-17,0.4683144732969371,41.534711409701885,0.47165515233382294,42.35730916137603
2015-09-18,0.42449927679974825,41.0936133306661,0.4268022203731499,41.76408680780368
2015-09-21,0.4807410096625058,40.709393801395315,0.4873346234912633,41.366974853234645
2015-09-22,0.39369493410981043,37.46235143513706,0.4073998096964387,38.277008847855214
2015-09-23,0.39173103309260543,39.17310330926054,0.3985851558195669,39.85851558195669
2015-09-24,0.38012865265045337,38.012865265045335,0.3858548929033205,38.58548929033205
2015-09-25,0.3473562365857095,34.73562365857095,0.35534183273018954,35.534183273018954
2015-09-28,0.3250652520545212,32.2900312311973,0.3309168286895555,32.807179969803286
2015-09-29,0.3270218907906415,33.2431737098607,0.3324627556173814,33.68020475702991
2015-09-30,0.32176935304000315,31.69354725479202,0.3254189936035115,31.988046311531722
2015-10-08,0.32979276213270586,31.78084873889745,0.33457942821503,32.08464352543486
2015-10-09,0.35680790356143866,30.785487139182894,0.3610222530063577,31.26479845335406
2015-10-12,0.3414653109859543,37.879166599986796,0.347075427861262,37.802069246200396
2015-10-13,0.38041599539690063,31.888820133803964,0.3866423822071364,32.404611564331546
2015-10-14,0.34508638544372067,30.802090661496663,0.3475259956909986,30.96798333201911
2015-10-15,0.31786514536355615,26.497471594529358,0.31954387649185695,26.62555387894746
2015-10-16,0.21122861949599983,29.605085322562257,0.21250851709470933,30.19962518209344
2015-10-19,0.24094523118999403,31.264063005145122,0.24255443010317138,31.971847944826127
2015-10-20,0.331762718760166,28.36306347663056,0.3350454183679734,28.731018308317168
2015-10-21,0.2527945727698459,35.39371283573518,0.25458113244892167,35.454989109185796
2015-10-22,0.23321188047089592,33.186439348495625,0.24611054257071838,33.822068720071165
2015-10-23,0.32979147988607405,28.845824722765407,0.3301760617471051,29.263401520409175
2015-10-26,0.4129979868816333,29.886611979076733,0.41300774252147,30.31960844965188
2015-10-27,0.4938228334639201,28.59922925850014,0.4991119926637405,28.96492085382062
2015-10-28,0.29179834069653154,29.688520304516974,0.2952352922117494,29.953672894101462
2015-10-29,0.281483298706474,29.031585367687406,0.2843127623728806,29.211735912397007
2015-10-30,0.2561407349420415,27.400669259231737,0.2581704936576216,27.458964079602392
2015-11-02,0.3142767211709949,31.281476062570352,0.3171964802044582,31.59748093937347
2015-11-03,0.31867786100912154,32.052639648011116,0.3238749807481807,32.499766657286685
2015-11-04,0.27060427480199056,29.513906486830056,0.2744323625472397,29.9134692507026
2015-11-05,0.28114821385037114,32.120342277848835,0.285314733702953,32.426822564718655
2015-11-06,0.25088115634266356,31.81049908456859,0.25470557999669147,32.05695365334515
2015-11-09,0.3901332570753194,40.920588364753975,0.39703215932491864,41.1160828933218
2015-11-10,0.41727744808533157,42.31296620267633,0.4204400067214146,42.53948729118619
2015-11-11,0.3664122052328751,39.79000619987272,0.36740126983722643,39.777474793258435
2015-11-12,0.36018492193723095,39.46398649488142,0.361734107724308,38.99246056975601
2015-11-13,0.33028495055403473,38.1161344565749,0.33032312319689144,38.03641942226349
2015-11-16,0.3737029466967805,39.138926132545805,0.37359700653260824,39.072767435985014
2015-11-17,0.36889535783565497,38.71604222275063,0.3684430212158994,38.87430382963481
2015-11-18,0.3592507990219795,35.54988497819912,0.36162840608513963,35.876153541558764
2015-11-19,0.3005440550085252,35.91290416062846,0.3087178961118907,36.33730110734639
2015-11-20,0.31720055063481417,32.83751170073177,0.3186627623173822,32.92921075563579
2015-11-23,0.40319189756801965,32.19616453408905,0.4032597897729055,32.52023947628477
2015-11-24,0.47927279393513056,31.52425670096653,0.4861290714637112,31.76831761513408
2015-11-25,0.2862058363477365,29.0495672752394,0.28449327729735413,28.83970725190209
2015-11-26,0.2768616383995124,27.24378768752882,0.27533987475950383,27.13637222495258
2015-11-27,0.3653928424971,36.46847071129955,0.366496235280328,36.827687328701316
2015-11-30,0.3702001355476463,33.3491065221171,0.37367727364125214,33.59300342019339
2015-12-01,0.3701059156745178,32.89045546683088,0.3721628695013867,33.027695840614726
2015-12-02,0.36728192111940217,32.77217132778783,0.3686782796769828,33.04541096451311
2015-12-03,0.3273121839192673,31.290858746044098,0.32857846265123997,31.544938105296055
2015-12-04,0.3473577351086441,32.589789133686445,0.34749991253877816,32.6836259478498
2015-12-07,0.3269340227177187,29.933787365780496,0.3273811160940725,30.108575481746275
2015-12-08,0.31607845449013083,31.092065790813923,0.3189203528395856,31.4322381180339
2015-12-09,0.30534575658773255,30.86562214655208,0.3088993009109977,31.200252775457272
2015-12-10,0.3399802182014973,30.430153263151162,0.340413265303364,30.157570791779825
2015-12-11,0.3366620043630994,29.896289673875785,0.33715986452869456,29.93861355216817
2015-12-14,0.35990368294557773,31.635614725537366,0.3611911578264164,31.83498812687249
2015-12-15,0.3277303398906703,31.29128161513648,0.3312526477075381,31.502744861774158
2015-12-16,0.25782672559013037,31.17197994622613,0.2666422981462367,31.432253017739153
2015-12-17,0.3306235934932099,25.939883402083936,0.3305778344172047,25.805043668342286
2015-12-18,0.26343724475979374,28.500705577120307,0.2681798967139262,28.84954686186003
2015-12-21,0.39741005841245036,22.663609326930203,0.4001406147948711,22.79551080870832
2015-12-22,0.3722496042903439,25.401108230762066,0.3872193624846819,25.39703505560313
2015-12-23,0.2702997597756113,27.029975977561133,0.2744353596633829,27.44353596633829
2015-12-24,0.2977648087962545,29.77648087962545,0.30135914525745894,30.135914525745893
2015-12-25,0.2916992448121173,29.16992448121173,0.29417908813420773,29.417908813420773
2015-12-28,0.25325027685947427,26.509512429227193,0.25576757292653307,26.81675318746308
2015-12-29,0.29921064311802753,29.54162201927147,0.3007350774590143,29.68795906687596
2015-12-30,0.30299359752602817,29.675808928798723,0.30551227220250465,29.90423318817334
2015-12-31,0.2516562598753613,25.780923873323257,0.2537962619034744,25.98734742103666
2016-01-04,0.3368058068917363,33.76340650079098,0.3371309070579909,33.939118409099414
2016-01-05,0.34113500401551616,32.11033437447108,0.3399412974118247,31.95207481351031
2016-01-06,0.3072192503187704,30.900506619810912,0.3099585700060484,30.994029883565126
2016-01-07,0.37190137964209347,35.140007207529855,0.37308106646096895,35.11204654608143
2016-01-08,0.3906796266295731,37.32304426760892,0.3929841124597211,37.46882988221874
2016-01-11,0.37240332351129996,35.35288737443025,0.3685470388661849,35.36074751822198
2016-01-12,0.41118615301314076,38.92378949408942,0.41553317197987355,39.3167379683101
2016-01-13,0.4103121859210648,36.16983970627692,0.4105378076733471,36.02438962836323
2016-01-14,0.4051834887530185,38.660233986219176,0.4095069732429212,39.05356136381922
2016-01-15,0.3971903999543625,34.97087623311219,0.3972606543250443,34.733311215079695
2016-01-18,0.41440020341411743,38.39710373124838,0.418415138664379,38.44808509925225
2016-01-19,0.40618079316239075,37.453071246952454,0.41381868060653965,37.889931381703356
2016-01-20,0.3908495309229441,37.66176826987589,0.3941413552608434,37.96480554077739
2016-01-21,0.38421770686254364,37.71815361230833,0.38761716639700783,38.01323958740792
2016-01-22,0.35480057455886566,35.742815505373784,0.36201946557253595,35.96336222330977
2016-01-25,0.39977848214606204,36.59246288580158,0.40598356310813294,36.76067177155255
2016-01-26,0.5367157860033077,35.95862615437721,0.5478748114861433,35.78705799192123
2016-01-27,0.38060479348727877,37.96181165888684,0.3774449573166529,37.62855204891589
2016-01-28,0.37099703200895184,36.85406079632977,0.36703145662139897,36.4110451707188
2016-01-29,0.36832460549956303,36.967363514469035,0.3729545975988073,37.2323335978604
2016-02-01,0.345388954448617,35.1108116771396,0.3457857436753578,34.97010237871017
2016-02-02,0.33630816271399916,34.41305192379622,0.34128449324671156,34.63499937125431
2016-02-03,0.3201654969488812,33.6084106410454,0.31962539608522694,33.37460914403832
2016-02-04,0.3384906345843954,33.84897150732728,0.34369437569410527,34.07554880646987
2016-02-05,0.3483069887253186,34.6295608081472,0.3500108543244291,34.54660177731566
2016-02-15,0.38687587464093853,36.183196805759124,0.3869106742054391,35.95834025702785
2016-02-16,0.37825179635709094,36.07335194931277,0.379558839000107,36.07908665993044
2016-02-17,0.3530286753332649,33.655357914620105,0.3566438192122446,33.78572804347024
2016-02-18,0.3615880352262527,32.259260844762565,0.36493408929639487,32.40411333634896
2016-02-19,0.32957052919778157,30.963986526276777,0.3306181555915899,31.03247923176722
2016-02-22,0.41965382550558245,29.066746435500107,0.4205519091834062,29.285404979921136
2016-02-23,0.4186444803409815,32.68607948316563,0.4669225647872171,33.034117325065296
2016-02-24,0.3113250742242167,30.9694553599194,0.3140211840087096,31.213799968363777
2016-02-25,0.3202392579882065,31.139103218853688,0.3220620739732704,31.327534805187746
2016-02-26,0.31688394155756233,30.879806859224768,0.3178281356982171,30.954249456880113
2016-02-29,0.3239857958080204,30.705151765960743,0.32685192625082415,30.931117022375815
2016-03-01,0.29374790624308816,29.35859836423734,0.29836754364861884,29.813516831177527
2016-03-02,0.34042601231270064,30.82886998581065,0.34360583065370276,31.21874353221114
2016-03-03,0.3470388516485694,31.14441343057574,0.35030792030520563,31.380307944320656
2016-03-04,0.3184271691179458,35.18002039313007,0.32462781307239036,35.07467548734973
2016-03-07,0.35646931666835374,32.7331917025519,0.35895125719627136,33.14838507710372
2016-03-08,0.3462545005000885,32.39309040957516,0.34974603646197716,32.86682066366903
2016-03-09,0.3565558790333613,31.51274854031624,0.35926841865114556,31.789682450992316
2016-03-10,0.3526248757595174,32.96142221338135,0.3534538099885936,33.226240015405104
2016-03-11,0.3616870597737225,33.34446789059569,0.3656727174935011,33.73786622470925
2016-03-14,0.3484572948302286,32.62274056675234,0.3539052241769385,33.238102637957574
2016-03-15,0.33265178701687986,32.0865879090549,0.33485845440807366,32.28006775825992
2016-03-16,0.3796968648065281,32.93076758715701,0.3794565648669531,33.72001523670009
2016-03-17,0.22046776093992362,31.148225206054025,0.23996496668584638,31.830222621102592
2016-03-18,0.3447125672519659,30.650934407915265,0.3491462301782833,31.030748237940937
2016-03-21,0.44451492143102145,30.655833902302888,0.45024801175748913,31.2200440537675
2016-03-22,0.4265238811312202,32.716815166874596,0.469386743483418,32.954367386829446
2016-03-23,0.3334500302354627,33.34500302354627,0.3391705744287709,33.91705744287709
2016-03-24,0.32377099794757497,32.3770997947575,0.3257485411495925,32.57485411495925
2016-03-25,0.2967006847003318,29.67006847003318,0.2974937589509825,29.74937589509825
2016-03-28,0.31287051887254963,31.18699422022581,0.3141183909484301,31.312217639097838
2016-03-29,0.30232266184771617,30.041394055825492,0.30200283793687566,30.00791162202742
2016-03-30,0.29806626134909703,29.53165562480097,0.2992703462249714,29.667411006527377
2016-03-31,0.3044853579993937,29.9660524669909,0.30547734753159456,30.08830887025791
2016-04-01,0.3167203986411344,30.525851493893224,0.3185623208360157,30.740104388229035
2016-04-05,0.326989226198852,30.14418023872824,0.33289610682023657,30.67772664778829
2016-04-06,0.3083131957044481,29.81168726575671,0.3103862115490997,29.980277319045882
2016-04-07,0.29603077524379845,27.75964320152877,0.297801998165286,27.93654670355731
2016-04-08,0.30903745746237565,28.795275587459972,0.314363787716984,29.140105068238054
2016-04-11,0.289162182939513,25.72534427168828,0.2899435551500482,25.79741711999612
2016-04-12,0.28043901599486465,25.865171790577367,0.2812448977469325,25.955458817469797
2016-04-13,0.21606629818485854,22.26637118820103,0.21554738266083404,22.505005626
2016-04-14,0.23893221981958276,22.271897556090163,0.2436368011273396,22.55729800428268
2016-04-15,0.23251433412096892,23.29848493656537,0.23781969994742752,23.282823112747714
2016-04-18,0.2921768955878956,25.720330557834547,0.2921445192175984,25.738156831567256
2016-04-19,0.18779198606489209,24.733747144152485,0.1890004809447036,24.83266062422312
2016-04-20,0.2805896379060763,25.60975350380866,0.2818779893454281,25.71026113788276
2016-04-21,0.28273851834826286,25.03434329802323,0.2845215755361107,25.103321673517083
2016-04-22,0.28656987821314955,24.56812723754372,0.28784265537154313,24.654764757918215
2016-04-25,0.25222460630761706,24.864772962498375,0.27914758158565794,24.95596831711994
2016-04-26,0.4599866235872785,25.368973505888125,0.46053762634478457,25.44329432205509
2016-04-27,0.2612659648841898,25.905345931795537,0.26254209223169317,26.039010803546663
2016-04-28,0.24605360474213586,24.689039207324733,0.2475925301830026,24.841022364373533
2016-04-29,0.19069483002378593,21.211854661419533,0.19588507561432494,21.594008574305143
2016-05-03,0.23195590872334973,23.085275192687273,0.2328498315530248,23.19371721140144
2016-05-04,0.23564294645943354,23.075884751975174,0.23612872211692154,23.13870291820158
2016-05-05,0.23582213744588573,22.91872885181081,0.236291978298623,22.993607230951994
2016-05-06,0.24237607098790614,23.557208024800765,0.2428298995629108,23.615676221173498
2016-05-09,0.23080934387738913,20.218490869606942,0.23069083050697523,20.25587584137075
2016-05-10,0.23250882919184118,20.555579571814434,0.23263052793667136,20.57364689878389
2016-05-11,0.18504436271765104,16.47879930151534,0.18977254017099088,16.7968099256193
2016-05-12,0.17207603725111528,24.747603437813996,0.18124240816551393,24.826493278176695
2016-05-13,0.16754400578204487,25.22015607552779,0.17664423947834124,25.27020952140128
2016-05-16,0.17014509774480516,25.217567716998623,0.1849457316444779,25.27812328919923
2016-05-17,0.14736727517598572,15.454437868031757,0.16062387419879803,15.539573719206023
2016-05-18,0.1591189217544808,12.603096541202827,0.1629890177850754,12.700205623862393
2016-05-19,0.1794482800649386,13.47862956797006,0.18703558062535774,13.473216777805238
2016-05-20,0.113872151941826,24.030502625719063,0.14235848292784292,24.296441805556153
2016-05-23,0.10398270435493415,23.725751035375854,0.1543511988868078,23.946790799048596
2016-05-24,0.22469218008110659,21.43475137503644,0.2754008808522018,21.683153594054712
2016-05-25,0.06926241603670945,9.62693769929647,0.06934421571603605,9.697837096134288
2016-05-26,0.04800716671281054,11.654125117068839,0.04774074167619162,11.409298686909326
2016-05-27,0.12577732719551088,16.44070420760859,0.12568207722968686,16.21921476542168
2016-05-30,0.23271156520274344,20.822970439381464,0.23448664236441802,20.902918134655163
2016-05-31,0.2322896241911313,21.251210823629986,0.23357506577294232,21.416573258380385
2016-06-01,0.23676576265899202,22.24830497544345,0.23774208819016993,22.355383253882437
2016-06-02,0.23882181856655546,22.401366807596503,0.23988562948028094,22.515204273470232
2016-06-03,0.23603128734819198,21.838821306344215,0.23626045148672872,21.916580199337258
2016-06-06,0.23543188005987098,22.229516507592493,0.236674218706078,22.34373167338918
2016-06-07,0.23512457696744715,21.99098582427595,0.23610809892214463,22.092942479689896
2016-06-08,0.24530315575815342,22.717155276111434,0.24693693132803868,22.849088231565247
2016-06-13,0.10127470657989684,23.112265872854962,0.10350077069137537,23.259817646443196
2016-06-14,0.28631001519389976,23.51277970790441,0.2868661996086362,23.610605722354098
2016-06-15,0.26273246855990967,21.360230963942314,0.26372404594333154,21.445596244164054
2016-06-16,0.2737087011127937,21.75691591361124,0.2741551343476284,21.823399166873298
2016-06-17,nan,20.644746632584877,nan,20.777336984008482
2016-06-20,0.28840506482465494,21.025333060103797,0.290881924545623,21.22192123721757
2016-06-21,0.338614988459289,21.117280078459984,0.34207345457528754,21.289544844912513
2016-06-22,0.135920433500644,13.592043350064401,0.13577787902533006,13.577787902533005
2016-06-23,0.21645682421834506,21.645682421834504,0.2182618780254806,21.826187802548063
2016-06-24,0.23474991937669273,23.474991937669273,0.23577160899101712,23.577160899101713
2016-06-27,0.22173104427916254,21.990797402656007,0.2228791988197347,22.106478542772408
2016-06-28,0.13791753059358747,14.780661294431537,0.1366607363242256,14.717995314990656
2016-06-29,0.22559463899984655,22.392408526484267,0.22737946008495366,22.56976861628943
2016-06-30,0.22194789877386414,22.096271286900855,0.22355729509144204,22.25295205569367
2016-07-01,0.21310729664862377,21.196967605595248,0.21407934952166247,21.301298916778606
2016-07-04,0.15136020828991512,14.51798073913797,0.15370635147246609,14.635926165448012
2016-07-05,0.22195489007794061,21.735249022383858,0.22407312280050676,21.910213613332346
2016-07-06,0.07906393365526551,15.131956302141559,0.08103598935008643,15.243314583032822
2016-07-07,0.2260422781919768,21.758679953416056,0.2274778385145972,21.89456864936645
2016-07-08,0.15690865185876257,16.777194818127654,0.16124796853777776,16.819386422784792
2016-07-11,0.2246372889215463,21.710525639582183,0.22650164198222844,21.846059450113557
2016-07-12,0.05471398487329376,15.618029654641877,0.05724501544628012,15.538467472864825
2016-07-13,0.22659768775521216,19.39083061789355,0.2290505740341784,19.300512005574706
2016-07-14,0.010477739423905466,17.357037895068284,0.020023737996660636,17.224132548729163
2016-07-15,0.22781002817599139,19.54822390455268,0.2303454343962658,19.44249497118169
2016-07-18,0.15638076175247478,23.900648780103822,0.16913104353104777,24.19159265334715
2016-07-19,0.08146847074554985,18.55254450443469,0.08231303466297486,18.821396653535373
2016-07-20,0.2547041581644508,20.41337593660273,0.25600000114309085,20.519865073484862
2016-07-21,0.1461304300134895,24.59992452358889,0.1625823998221072,24.762903347097332
2016-07-22,0.2729277081880899,22.37394603034289,0.2729861600486768,22.42425717468319
2016-07-25,0.3513629333979315,22.235751391497224,0.3515038703804034,22.275494657295187
2016-07-26,0.13508133491460525,24.57378960065305,0.2833327989503668,24.867861615116173
2016-07-27,0.20488805546114577,21.074383002359852,0.20743354932212804,21.31278413497779
2016-07-28,0.21291445071351592,21.685599757333378,0.21409257271777632,21.79500764541756
2016-07-29,0.21817852341531727,20.18345064229425,0.21859401431750833,20.276588640495053
2016-08-01,0.21947593129140605,20.368158262527285,0.2204356897949924,20.382894114820278
2016-08-02,0.21604097476997822,19.837263934791977,0.2170880033833573,19.84629996918093
2016-08-03,0.21706011323341004,19.655473855789616,0.2183284482173358,19.67049930738455
2016-08-04,0.2186798190441128,19.472419356826006,0.22038177756135618,19.498675651280134
2016-08-05,0.2085692422116197,20.450497341432587,0.20899416193648926,20.507688243715332
2016-08-08,0.21778471717812814,20.131506528908545,0.21808977002614724,20.18468502133253
2016-08-09,0.13833157422745435,15.74278096322122,0.1422041112352827,16.013806208647487
2016-08-10,0.13237767795556998,17.419826945152128,0.136307704504806,17.627670864876787
2016-08-11,0.1303209041592031,11.252306629347512,0.13985371084526166,11.488876739661483
2016-08-12,0.1481405393547409,10.966279626688566,0.15255793205408394,11.1097450078932
2016-08-15,0.048606250781652136,17.215948372991573,0.054165139654774055,17.4350085571604
2016-08-16,0.26028169002908397,21.251297709362227,0.26075220921402054,21.295016296497757
2016-08-17,0.2644935961759607,21.22948951187313,0.2643385626589367,21.233945426906676
2016-08-18,0.26383076125694516,21.024046945982814,0.2662130520382083,21.051122995576392
2016-08-19,0.2756167586836824,21.228608194325734,0.27555317982799277,21.227385336886247
2016-08-22,0.2646090030003689,20.229594047553924,0.2765383654993903,20.27403042741414
2016-08-23,0.31506772560461216,20.8105902566134,0.3392003266093586,20.852067187601335
2016-08-24,0.21335659734706486,21.335659734706486,0.20933590077595954,20.933590077595955
2016-08-25,0.18381669156263084,18.381669156263083,0.18592734486783938,18.59273448678394
2016-08-26,0.18453765314478449,18.45376531447845,0.1867296343369658,18.67296343369658
2016-08-29,0.19920828839567567,19.96383647150564,0.2011111393546671,20.150760876488857
2016-08-30,0.18932526282887802,19.228470420331504,0.18736083945783932,19.068206320503247
2016-08-31,0.21128988616961009,21.298848154883235,0.21203271245720196,21.378652338149706
2016-09-01,0.18515025585540898,19.631257621398625,0.18712215322808545,19.84066477138386
2016-09-02,0.19886976759212513,20.745692826516436,0.19691011684643148,20.67104491831741
